id1,id2
304401,163229
346336,163229
404434,163229
483587,163229
582313,163229
753963,163229
754032,163229
771010,163229
66915,163420
988440,163420
868306,163435
379125,163570
59537,164175
139026,164175
192382,164175
771438,164175
100160,164189
423267,164189
577627,164189
754032,164189
246611,164504
394806,164686
796734,164686
936425,164686
567190,164750
12472,165162
41874,165162
304401,165162
311674,165162
314600,165162
346336,165162
404434,165162
582313,165162
754032,165162
771010,165162
424296,165354
5882,165652
5953,165652
301404,165652
562304,165652
894465,165652
946137,165652
5882,165663
5953,165663
61938,165663
139026,165663
192382,165663
246611,165663
531986,165663
596126,165663
659517,165663
749734,165663
771438,165663
894465,165663
567190,165736
66915,166291
595101,166291
137474,166505
162233,166505
216846,166505
270491,166505
418955,166505
139026,166658
66915,166785
130689,166785
131581,166785
204386,166785
336783,166785
610706,166785
631774,166785
754032,166785
808214,166785
41874,167287
66915,167287
379125,167287
531986,167287
562304,167287
668302,167287
754032,167287
840402,167287
894465,167287
926548,167287
754032,167296
424244,167320
771438,167320
38490,167517
66915,167517
100160,167517
175708,167517
180263,167517
187478,167517
359016,167517
394806,167517
771438,168110
66915,168126
100160,168126
379125,168126
414745,168126
754032,168126
270491,168256
686897,168256
754032,168256
66915,169795
123915,169795
137474,169795
270491,169795
409670,169795
796734,169795
112462,170369
131627,170369
139026,170369
187478,170369
193216,170369
240865,170369
354105,170369
379125,170369
489303,170369
503913,170369
577627,170369
745964,170369
754032,170369
760154,170369
894465,170369
192382,170381
199995,170381
203008,170381
327735,170381
685647,170381
521704,171150
868306,171150
346336,171854
66915,171994
754032,171994
66915,172041
845625,172041
41874,172167
66915,172167
100160,172167
130689,172167
204386,172167
213212,172167
336783,172167
379125,172167
582313,172167
625736,172167
754032,172167
771010,172167
933883,172167
936425,172167
531986,172582
5953,173487
754032,173487
842351,173487
892823,173487
926548,173487
194703,173647
297894,173647
631774,173647
987491,173647
297702,174007
66915,174122
204386,174122
359016,174122
394806,174122
505532,174122
670088,174122
814751,174122
816900,174122
292915,174132
949619,174132
41874,174752
100160,174752
336783,174752
379125,174752
754032,174752
796734,174752
936425,174752
66915,174822
31022,175025
66915,175025
379125,175025
830538,175025
842351,175025
139026,175459
346336,175525
771438,175579
489303,175708
668302,175708
767068,175708
660507,176332
45313,176358
96964,176358
198532,176360
377908,176360
814751,176360
816900,176360
307025,177060
139026,177117
588508,177117
76057,178143
199995,178143
346336,178143
404434,178143
850692,178143
949619,178143
46925,178536
754032,178536
894465,178536
139026,178799
771438,178799
66915,179105
814751,179105
77175,179191
177060,179191
204386,179191
213212,179191
840102,179191
41874,179205
66915,179205
754032,179205
354105,179698
417607,180023
634377,180023
645612,180023
685647,180023
753685,180023
87985,180263
100160,180263
135032,180263
182598,180263
631774,180263
754032,180263
805332,180263
894465,180263
845625,180503
319945,180516
38490,181321
66915,181321
154548,181321
894465,181321
100160,181329
562304,181329
751019,181329
840402,181329
892823,181329
894465,181329
21744,182302
38490,182302
66915,182302
131581,182302
149515,182302
204386,182302
270491,182302
379125,182302
414745,182302
754032,182360
100160,182598
114342,182598
354105,182598
428717,182598
489303,182598
500664,182598
577627,182598
751019,182598
754032,182598
758943,182598
763301,182598
894465,182598
925181,182598
516202,182884
41874,182900
43714,182900
59293,182900
404434,182900
489303,182900
631774,182900
754032,182900
840102,182900
894465,182900
292915,183139
336783,183139
531986,183139
595101,183139
645612,183139
840402,183139
96964,183311
807121,183311
72041,183777
224294,183777
894465,183777
5882,183858
531986,183858
562304,183858
755494,183858
840402,183858
843607,183858
926548,183858
562304,184043
754032,184043
771438,184043
66915,184091
130689,184091
131581,184091
204386,184091
270491,184091
379125,184091
394806,184091
631774,184091
754032,184091
796734,184091
816900,184091
834466,184091
939567,184091
297894,184199
58372,184267
100160,184267
531986,184267
562304,184267
577627,184267
531986,184811
100160,185383
894465,185383
41874,185591
228266,185591
379125,185591
531986,185591
625736,185591
754032,185591
194703,185615
745964,185615
849246,185615
987491,185615
531986,185617
531986,185810
76057,186096
192382,186096
203008,186096
246611,186096
346336,186096
672011,186096
771438,186096
809999,186096
43714,186185
107090,186185
796734,186185
66915,186594
41874,186805
610706,186805
754032,186805
562304,187162
771438,187162
38490,187478
66915,187478
139026,187581
354105,187581
754032,187581
894465,187581
67539,188261
187478,188261
240865,188261
354105,188261
831381,188261
162233,189678
417607,189678
521704,189678
754032,189678
840402,189678
203008,190012
685647,190012
850692,190012
192382,191063
246611,191063
771438,191063
199995,191070
531986,191070
5953,191175
754032,191699
154548,191947
295756,191947
354105,191947
100160,192382
112462,192382
139026,192382
240865,192382
311674,192382
354105,192382
404434,192382
423267,192382
489303,192382
751019,192382
754032,192382
772567,192382
894465,192382
925181,192382
22928,193216
100160,193216
112462,193216
182900,193216
354105,193216
489303,193216
573870,193216
577627,193216
767068,193216
894465,193216
193216,193231
354105,193231
840402,193231
5882,193320
139026,193320
192382,193320
246611,193320
297702,193320
299471,193320
377891,193320
596126,193320
745241,193320
749734,193320
754032,193320
771438,193320
796734,193320
809999,193320
894465,193320
35464,193594
216846,193594
270491,193594
651107,193594
139026,193963
297702,193963
749734,193963
66915,194036
754032,194036
939567,194036
531986,194246
926548,194246
66915,194703
631774,194703
754032,194703
894465,194703
939567,194703
651107,194743
754032,194743
894465,194743
38490,195237
66915,195237
177060,195237
754032,195237
346336,195305
354105,195305
746010,195305
753685,195305
754032,195305
100160,195874
754032,195874
988638,196254
66915,196969
170369,196976
177060,196976
531986,197364
66915,197460
270491,197460
531986,197475
807028,197757
988440,197757
754032,197921
46120,198302
66915,198302
114342,198302
135543,198302
317417,198302
379125,198302
500664,198302
562304,198302
577627,198302
631774,198302
840102,198302
840402,198302
894465,198302
66915,198532
754032,198532
894465,198532
304401,199995
345427,199995
346336,199995
404434,199995
582313,199995
611881,199995
631774,199995
746010,199995
753685,199995
754032,199995
29909,200074
61480,200074
139026,200074
187478,200074
193216,200074
293896,200074
314600,200074
339490,200074
354105,200074
659517,200074
754032,200074
840402,200074
894465,200074
943936,200074
754032,200791
894465,200791
5953,200968
112462,200968
139026,200968
240865,200968
354105,200968
489303,200968
754032,200968
771438,200968
894465,200968
22928,201297
112462,201297
139026,201297
193216,201297
482600,201297
489303,201297
489676,201297
577627,201297
659517,201297
805661,201297
842611,201297
38490,201668
58372,201668
170369,201668
194703,201668
350840,201668
379125,201668
414745,201668
745964,201668
894465,201668
796734,201983
216846,202084
66915,202162
170369,202162
175196,202162
187478,202162
745964,202162
796736,202162
807028,202162
988440,202162
100160,202545
182598,202545
478603,202545
520975,202545
76057,203008
112462,203008
125465,203008
139026,203008
192382,203008
193216,203008
195305,203008
199995,203008
226331,203008
304401,203008
311674,203008
346336,203008
354105,203008
503913,203008
577627,203008
685647,203008
771438,203008
772567,203008
850692,203008
200882,203639
424296,203639
137474,203711
270491,203711
573870,203765
66915,204386
87985,204386
100160,204386
131581,204386
505532,204386
595101,204386
631774,204386
754032,204386
58372,204708
239961,204708
489303,204708
894465,204708
946137,204708
114342,206167
596126,206167
894465,206167
42993,206241
489303,206241
531986,206241
645612,206241
754032,206241
41874,206407
5953,206465
139026,206465
754032,207127
118384,207290
41874,208303
137474,208303
270491,208303
379125,208303
631774,208303
418955,208582
86826,208774
270491,208774
118384,208893
336783,208893
391003,208893
569914,208893
672011,208893
768231,208893
988440,208893
41874,209019
754032,209019
177060,210142
307025,210276
182598,210425
562304,210425
577627,210425
894465,210425
175708,211146
894465,211146
85915,211578
270491,211578
336783,211578
394806,211578
796734,211578
41874,212131
58372,212131
110341,212131
346336,212131
631774,212131
754032,212131
840402,212131
894465,212131
41874,213165
66915,213212
270491,213212
660507,213561
194703,214162
204386,214162
350840,214162
685647,214383
166785,214593
270491,214593
336783,214593
359016,214593
379125,214593
595101,214593
945196,214593
894465,215041
754032,215058
137474,215296
182900,215296
840402,215296
987491,215296
216846,215997
270491,215997
754032,215997
208582,216846
531986,217622
645612,217622
840402,217622
926548,217622
21744,217641
66915,217641
754032,217641
840402,217994
77175,218473
199995,218473
685647,218473
988440,218473
38490,218994
631774,218994
754032,218994
894465,218994
987491,218994
66915,219203
531986,219203
577627,219203
754032,219203
840402,219203
894465,219203
72041,219428
130932,219483
139026,219483
192382,219483
320845,219483
359016,219483
377908,219483
379125,219483
504928,219483
631774,219483
771438,219483
297894,219655
754032,219655
114342,219966
771438,219966
660507,220024
754032,220403
66915,221059
77175,221059
204386,221059
270491,221059
962339,221059
192382,221445
771438,221445
634377,221803
177060,221844
295756,221844
313284,221844
988440,221844
634377,221894
66915,222351
379125,222351
428717,222351
489303,222351
500664,222351
894465,222351
5953,222436
41874,222436
100160,222436
114342,222436
139026,222436
830538,222436
21744,222927
38490,222927
66915,222927
130932,222927
194703,222927
198532,222927
379125,222927
631774,222927
939567,222927
987491,222927
59537,223523
139026,223523
354105,223523
771438,223523
238440,223627
240865,223627
354105,223627
414745,223627
771438,223627
988638,223627
531986,223861
66915,224186
72041,224186
131627,224186
154548,224186
224294,224186
293896,224186
631774,224186
751019,224186
754032,224186
814751,224186
894465,224186
66915,224294
631774,224294
754032,224294
894465,224294
41874,224638
66915,224638
625736,224638
754032,224638
763301,224638
988638,224638
336783,224925
505532,224925
86826,225607
270491,225607
182900,225930
270491,225930
478603,225930
840402,225930
894465,225930
162233,225948
336783,225948
346336,225948
595101,225948
868306,225948
5882,226556
531986,226556
66915,227088
66915,227487
153590,227487
179205,227487
204386,227487
644880,227487
814751,227487
848034,227487
945196,227487
93632,227697
293896,227697
359613,227697
609396,227697
683085,227697
796734,227697
41874,228099
531986,228099
754032,228099
765900,228099
796734,228099
41874,228266
100160,228266
582313,228266
754032,228266
531986,228889
894465,228889
531986,229157
645612,229157
926548,229157
204386,230111
359613,230297
531986,230297
597875,230667
139026,230845
192382,230845
246611,230845
754032,231225
926548,231225
66915,232564
66915,233066
763301,233066
894465,233066
66915,233136
336783,233136
354105,233862
1233067,233862
98278,234192
354105,234192
892823,234192
240081,234844
418955,234844
5953,235169
182598,235169
200968,235169
424244,235169
562304,235169
771438,235169
796734,235169
186390,235923
484145,235923
51909,237205
107090,237205
418955,237205
531986,237205
660507,237205
754032,237205
936190,237205
354105,238440
45313,238686
66915,239827
77175,239827
85915,239827
130689,239827
166785,239827
204386,239827
270491,239827
354105,239827
414745,239827
644880,239827
945196,239827
962339,239827
41874,239921
531986,239921
754032,239921
755494,239921
843607,239921
66915,240665
139026,240665
182598,240665
199995,240665
216846,240665
336783,240665
595101,240665
754032,240665
830538,240665
834466,240665
112462,240865
239961,240865
41874,240923
66915,240923
213212,240923
270491,240923
379125,240923
625736,240923
651107,240923
754032,240923
771010,240923
838241,240923
866841,240923
868306,240923
685647,241635
257544,241724
531986,241724
645612,241724
170369,242211
659517,242211
531986,242578
41874,243008
569914,243008
754032,243008
754032,243012
354105,244537
531986,244537
754032,244537
946137,244608
66915,245019
194743,245019
270491,245019
505532,245019
139026,245250
295756,245250
354105,245250
195305,245513
5882,246032
58372,246032
118384,246032
162233,246032
307025,246032
336783,246032
595101,246032
768231,246032
799053,246032
838241,246032
933883,246032
38490,246169
131627,246169
194703,246169
22928,246611
59537,246611
112462,246611
139026,246611
192382,246611
354105,246611
377891,246611
577627,246611
674873,246611
745241,246611
754032,246611
771438,246611
805661,246611
43714,246960
531986,246960
754032,246960
796734,246960
5882,247065
80118,247065
292915,247065
531986,247065
754032,247065
238440,247545
894465,247699
314600,247963
66915,248798
625736,248798
295756,249444
531986,249973
645612,249973
754032,249973
755494,249973
772191,249973
894465,249973
988638,249973
346336,250976
754032,250976
771438,250976
840402,250976
96613,251206
424296,251361
43714,251491
66915,251491
87985,251491
110161,251491
129761,251491
137474,251491
270491,251491
754032,251491
796734,251491
100160,251595
139026,251595
193216,251595
377891,251595
489303,251595
503913,251595
659517,251595
754032,251595
805661,251595
835648,251595
838524,251595
139026,251604
192382,251604
246611,251604
674873,251604
771438,251604
5882,252184
58372,252184
100160,252184
418955,252184
423267,252184
489303,252184
562304,252184
767068,252184
894465,252184
66915,253142
660507,253232
139026,253408
192382,253408
297702,253408
311674,253408
850692,253408
754032,253861
21744,254215
38490,254215
41874,254215
66915,254215
194036,254215
194703,254215
379125,254215
631774,254215
668302,254215
754032,254215
834466,254215
892823,254215
894465,254215
987491,254215
988440,254215
139026,254411
346336,254411
754032,254411
25047,254972
208582,254972
651107,254972
868306,254972
246611,255347
577627,255347
203008,255576
20050,257141
139026,257141
295756,257141
313284,257141
317417,257141
339490,257141
377908,257141
745964,257141
760154,257141
771438,257141
840102,257141
946137,257141
988440,257141
625736,257160
754032,257160
771010,257160
162233,257544
346336,257544
404345,257544
754032,257544
840402,257544
131581,257787
182900,257787
43714,258741
41874,259561
87985,259561
100160,259561
135032,259561
483587,259561
564239,259561
573870,259561
582313,259561
631774,259561
754032,259561
840402,259561
139026,259800
192382,259800
246611,259800
299471,259800
377891,259800
672011,259800
674873,259800
745241,259800
771438,259800
772567,259800
809999,259800
835648,259800
5953,260206
100160,260206
112462,260206
139026,260206
187478,260206
192382,260206
240865,260206
311674,260206
354105,260206
577627,260206
659517,260206
669303,260206
674873,260206
771438,260206
831381,260206
531986,260212
85915,260384
182900,260384
531986,260384
754032,260384
180263,261106
754032,261106
38490,261623
66915,261623
130932,261623
350840,261623
379125,261623
987491,261623
72041,262794
182900,262794
327735,262794
745964,262794
796734,262794
5953,263937
59537,263937
112462,263937
139026,263937
192382,263937
193216,263937
299471,263937
489303,263937
503913,263937
577627,263937
674873,263937
685647,263937
771438,263937
772567,263937
835648,263937
850692,263937
894465,263937
763301,263995
38490,264499
66915,264499
130689,264499
137474,264499
175708,264499
204386,264499
287917,264499
379125,264499
814751,264499
848034,264499
562304,266255
754032,266255
840402,266255
923618,266255
42993,266503
840402,266534
43714,267814
754032,267814
187478,268700
240865,268700
354105,268700
745964,268700
808214,268700
831381,268700
114342,268990
224638,268990
292915,268990
504928,268990
840402,268990
66915,270491
314600,270491
61938,270667
66915,270667
112462,270667
114342,270667
139026,270667
354105,270667
162233,270770
887619,270770
59293,271113
754032,271113
66915,274321
66915,275130
424244,276626
830538,276626
66915,277059
130689,277059
204386,277059
1006765,277059
45313,277572
182900,277572
936425,277572
848034,277764
66915,278575
130689,279315
287917,279315
610706,279315
644880,279315
93632,279337
270491,280692
394806,280692
505532,280692
531986,280897
182598,280956
562304,280956
771438,280956
840402,280956
38490,280960
66915,280960
194703,280960
297894,280960
631774,280960
686897,280960
939567,280960
41874,281225
297894,281254
327735,281254
66915,282766
394806,282766
199995,283335
685647,283335
293896,284207
796734,284207
31022,284546
66915,284546
139026,284546
354105,284546
894465,284546
43714,285232
270491,285232
808214,285232
66915,285272
131581,285272
208997,285272
270491,285272
379125,285272
686897,285272
939567,285272
987491,285272
686897,286115
936190,286115
203008,286518
198532,286561
814751,286561
35464,286572
195237,286572
962339,286572
328288,286662
988440,286662
59537,287259
192382,287259
771438,287259
31022,287350
66915,287350
114342,287350
379125,287350
505532,287350
107090,287407
473554,287407
41874,287917
66915,287917
631774,287917
754032,287917
58372,288154
139026,288154
192382,288154
596126,288154
749734,288154
894465,288154
66915,288350
354105,288350
807028,288350
66915,288904
5953,289058
424244,289058
894465,289177
66915,290072
114342,290812
182598,290812
257544,290812
531986,290812
562304,290812
645612,290812
840402,290812
926548,290812
100160,290853
131581,290853
346336,290853
379125,290853
754032,290853
796734,290853
840402,290853
894465,290853
61480,291043
85776,291043
110161,291043
139026,291043
192382,291043
193216,291043
295756,291043
311674,291043
659517,291043
685647,291043
746010,291043
754032,291043
772567,291043
840102,291043
112462,293448
187478,293448
193216,293448
489303,293448
577627,293448
745964,293448
754032,293448
894465,293448
66915,293896
193216,293896
423267,293896
505532,293896
754032,293896
894465,293896
660507,293969
194703,294085
754032,294085
848034,294085
76057,294197
66915,294923
394806,294923
834466,294923
295756,295274
354105,295274
745964,295274
754032,295274
66915,295545
754032,295545
66915,295756
112462,295756
182900,295756
354105,295756
66915,296024
100160,296487
239961,296487
489303,296487
182900,296802
409670,296802
66915,296815
137474,296815
270491,296815
314600,296815
505532,296815
595101,296815
799053,296815
5882,296903
346336,296903
531986,296903
840402,296903
5953,297702
139026,297702
192382,297702
193216,297702
304401,297702
350840,297702
377891,297702
489303,297702
577627,297702
659517,297702
830538,297702
66915,297894
97949,297894
135032,297894
194036,297894
631774,297894
754032,297894
939567,297894
987491,297894
34094,297955
87985,297955
520975,297955
754032,297955
936425,297955
203008,298225
771438,298225
5882,298764
59293,298764
669303,298764
753963,298764
754032,298764
41874,298766
151979,298766
520975,298766
771438,299429
112462,299471
139026,299471
192382,299471
354105,299471
377891,299471
669303,299471
771438,299471
835648,299471
314600,299776
894465,299776
41874,300024
43714,300024
66915,300024
129761,300024
314600,300024
336783,300024
394806,300024
754032,300024
776562,300024
936425,300024
292915,300245
672011,300245
753685,300245
887619,300245
346336,300578
840402,300578
988440,300578
66915,300583
745964,300749
848034,300749
868306,301619
76057,303626
125465,303626
139026,303626
192382,303626
199995,303626
304401,303626
404434,303626
674873,303626
685647,303626
745964,303626
754032,303626
850692,303626
41899,304401
66915,304401
87985,304401
100160,304401
112462,304401
489303,304401
489676,304401
582313,304401
754032,304401
562304,305363
754032,305363
33560,305468
139026,305468
177060,305468
192382,305468
424244,305468
771438,305468
66915,307025
894465,307025
5882,307135
139026,307135
240865,307135
483587,307135
577627,307135
754032,307135
894465,307135
66915,307461
66915,307875
129761,307875
270491,307875
686897,307875
814751,307875
531986,308645
582024,308645
754032,308645
796734,308645
114342,308742
307025,308742
346336,308742
500664,308742
504928,308742
531986,308742
595101,308742
843607,308742
926548,308742
59537,308932
112462,308932
139026,308932
354105,308932
489303,308932
500664,308932
573870,308932
771438,308932
194703,310905
379125,310905
100160,311674
489303,311674
493122,311674
582313,311674
754032,311674
799053,311674
923801,311674
796734,312004
41874,312353
112462,312353
114342,312353
139026,312353
354105,312353
379125,312353
771438,312353
894465,312353
796734,312890
162233,313128
270491,313128
38490,313284
66915,313284
175708,313284
194703,313284
295756,313284
482572,313284
745964,313284
754032,313284
894465,313284
946137,313284
988440,313284
988638,313284
745964,314372
66915,314600
87985,314600
100160,314600
582313,314600
631774,314600
754032,314600
139026,315339
199995,315339
203008,315339
246611,315339
346336,315339
577627,315339
611881,315339
685647,315339
771438,315339
112462,315403
139026,315403
192382,315403
246611,315403
771438,315403
66915,317417
346336,317417
754032,317417
988440,317417
610706,317571
86826,317865
41874,319021
64303,319021
228266,319021
314600,319021
483587,319021
582313,319021
754032,319021
784760,319021
800926,319021
936425,319021
216846,319846
287917,319846
771010,319846
5953,319945
450700,319945
66915,319956
162233,319956
988440,319956
203008,320442
20050,320845
58372,320845
112462,320845
187478,320845
240865,320845
354105,320845
489303,320845
577627,320845
751019,320845
754032,320845
805661,320845
842611,320845
894465,320845
43714,321321
754032,321321
182598,322642
763301,322642
5953,323194
114342,323194
139026,323194
588508,323194
771438,323194
840402,324646
203008,325443
631774,325443
685647,325443
988440,325443
5882,325459
21744,325459
41874,325459
66915,325459
135032,325459
307025,325459
377908,325459
379125,325459
531986,325459
569914,325459
573870,325459
631774,325459
754032,325459
816900,325459
834466,325459
840102,325459
840402,325459
868306,325459
926548,325459
939567,325459
987491,325459
257544,326249
346336,326249
531986,326249
577627,326249
595101,326249
645612,326249
38490,327735
72041,327735
85776,327735
110161,327735
130036,327735
131627,327735
313284,327735
628981,327735
745964,327735
768010,327735
796734,327735
894465,327735
66915,328288
754032,330575
12472,333464
76057,333464
77175,333464
128266,333464
238440,333464
295756,333464
313284,333464
317417,333464
339490,333464
346336,333464
377908,333464
577627,333464
745964,333464
746010,333464
754032,333464
943936,333464
946137,333464
988440,333464
988638,333464
66915,333634
43714,334054
754032,334054
531986,334193
645612,334193
660507,334193
840402,334193
66915,336783
204386,336783
345427,336783
505532,336783
595101,336783
799053,336783
29067,337119
76057,337119
404434,337119
754032,337119
796734,337119
112462,337631
240865,337631
354105,337631
489303,337631
842611,337631
894465,337631
112462,339490
482600,339490
489303,339490
66915,339577
130932,339577
131627,339577
139026,339577
194703,339577
354105,339577
379125,339577
398259,339577
562304,339577
754032,339577
988440,339577
988638,339577
5953,339624
107090,339624
177060,339624
796734,339624
936425,339624
66915,339905
5953,340152
139026,340152
246611,340152
299471,340152
424244,340152
771438,340152
894465,340152
531986,341672
754032,342691
238440,343455
631774,343455
840402,343455
5882,343930
41874,343930
66915,343930
114342,343930
500664,343930
562304,343930
840402,343930
894465,343930
5953,343954
139026,343954
192382,343954
246611,343954
771438,343954
754032,344037
754032,344609
66915,345355
96613,345355
131581,345355
177060,345355
182900,345355
195237,345355
270491,345355
293896,345355
644880,345355
745964,345355
894465,345355
66915,345427
270491,345427
505532,345427
754032,345427
66915,346336
100160,346336
345427,346336
483587,346336
489303,346336
577627,346336
754032,346336
763301,346336
894465,346336
58372,346806
100160,346806
182598,346806
293896,346806
301404,346806
562304,346806
577627,346806
749734,346806
754032,346806
894465,346806
926548,346806
203008,347148
137474,347151
166785,347151
182900,347151
204386,347151
213212,347151
270491,347151
379125,347151
799053,347151
811622,347151
187478,347639
796736,347639
5953,349157
59537,349157
182598,349157
200968,349157
246611,349157
562304,349157
623985,349157
771438,349157
772567,349157
840402,349157
297894,350585
204386,350840
631774,350840
814852,350840
85915,351227
110161,351227
796734,351227
346336,351733
531986,351733
192382,352770
203008,352770
66915,354105
112462,354105
489303,354105
754032,354105
38490,354733
66915,354733
100160,354733
131627,354733
162233,354733
175708,354733
198532,354733
224294,354733
289177,354733
295756,354733
379125,354733
469286,354733
567190,354733
754032,354733
894465,354733
988440,354733
130932,355142
5882,355412
531986,355412
562304,355412
749734,355412
840402,355412
5882,355616
139026,355616
297702,355616
596126,355616
749734,355616
139026,357406
379125,357406
531986,357406
562304,357406
577627,357406
588508,357406
754032,357406
771438,357406
840402,357406
198532,358528
58372,358820
182598,358820
562304,358820
631774,358820
840402,358820
892823,358820
894465,358820
66915,359016
631774,359016
754032,359016
531986,359062
660507,359062
76057,359326
139026,359326
152312,359326
203008,359326
405522,359326
771438,359326
988440,359326
988638,359326
41874,359613
43714,359613
110161,359613
131627,359613
293896,359613
478603,359613
484145,359613
628981,359613
754032,359613
762990,359613
796734,359613
936425,359613
12472,359966
130689,359966
137474,359966
213212,359966
270491,359966
313284,359966
394806,359966
670088,359966
754032,359966
894465,359966
139026,361393
270491,361393
295756,361393
354105,361393
754032,361393
936425,361393
139026,361541
894465,361541
96613,362437
130689,362437
645612,364399
840402,364399
843607,364399
988638,364399
660507,365821
755494,367156
38490,368112
686897,368112
936190,368112
531986,369183
988638,369183
162233,369955
270491,369955
336783,369955
409670,369955
270491,370326
394806,370326
175708,370703
265440,370703
771438,371258
194703,371879
631774,371879
754032,371879
270491,372322
686897,372986
41874,375945
645612,375945
5953,376422
22928,376422
59537,376422
61938,376422
112462,376422
139026,376422
182598,376422
192382,376422
246611,376422
354105,376422
562304,376422
623985,376422
659517,376422
771438,376422
772567,376422
796734,376793
270491,377581
38490,377891
112462,377891
139026,377891
311674,377891
354105,377891
489303,377891
577627,377891
894465,377891
38490,377908
131627,377908
631774,377908
754032,377908
894465,377908
988440,377908
194036,378041
66915,379125
569914,379125
754032,379125
894465,379125
346336,380651
61938,382565
203008,382565
771438,382565
41874,383056
182900,383889
295756,383889
307025,384920
754032,384920
772191,384920
936425,384920
112462,385180
139026,385180
772567,385180
20050,385393
112462,385393
152312,385393
668302,385393
744265,385393
745964,385393
758943,385393
894465,385393
943936,385393
988440,385393
894465,385611
66915,385797
204386,385797
987491,385879
5953,386253
182598,386253
562304,386253
240081,386560
270491,386560
41874,387530
51909,387530
64303,387530
87985,387530
100160,387530
135032,387530
180263,387530
228266,387530
379125,387530
463435,387530
483587,387530
582313,387530
625736,387530
631774,387530
754032,387530
771010,387530
796734,387530
800926,387530
834466,387530
866841,387530
936425,387530
45313,387720
72041,387720
110161,387720
149515,387720
293896,387720
609396,387720
796734,387720
346336,387815
354105,387815
562304,387815
840402,387815
76057,388198
771438,388198
87985,388972
577627,388972
631774,388972
754032,388972
66915,389378
153590,389378
379125,389378
354105,390390
34094,390477
43714,390477
151979,390477
235923,390477
478603,390477
531986,390532
100160,390743
328288,391151
398259,391151
754032,391285
988440,391519
85915,391586
204386,391586
336783,391586
796734,391586
5882,391933
112462,391933
139026,391933
187478,391933
192382,391933
240865,391933
257544,391933
304401,391933
311674,391933
354105,391933
659517,391933
754032,391933
772567,391933
805661,391933
835648,391933
5882,392856
562304,392856
350840,392925
564239,393031
58372,393345
64303,393345
100160,393345
293896,393345
379125,393345
423267,393345
483587,393345
577627,393345
749734,393345
754032,393345
892823,393345
894465,393345
939567,393345
131581,393789
297894,393789
66915,394449
66915,394806
754032,394806
634377,397794
31022,397880
66915,397880
114342,397880
200882,397880
224638,397880
562304,397880
651107,397880
926548,397880
631774,398259
805332,398259
830538,399249
198532,399659
240865,400279
255371,400279
467853,400279
76057,400717
118384,400717
685647,400717
771438,400717
850692,400717
66915,401287
114342,401287
314600,401287
354105,401287
631774,401287
840102,401287
840402,401287
270491,402351
16361,403184
28772,403184
34094,403184
41874,403184
478603,403184
575051,403184
754032,403184
575051,404345
754032,404345
894465,404345
41874,404434
66915,404434
346336,404434
577627,404434
754032,404434
799053,404434
840102,404434
135032,405494
754032,405494
754032,405522
131627,405903
379125,405903
577627,405903
1006765,405903
5953,406294
203008,406294
246611,406294
771438,406294
809999,406294
100160,406575
754032,406575
894465,406575
38490,408696
41874,408696
66915,408696
228266,408696
346336,408696
354105,408696
379125,408696
531986,408696
754032,408696
840402,408696
66915,409670
186594,409670
270491,409670
754032,409670
894465,409670
131627,411745
313284,411745
745964,411745
894465,411745
988440,411745
354105,411830
660507,411830
80118,413524
112462,413524
238440,413524
257544,413524
354105,413524
531986,413524
754032,413524
96613,413683
354105,413683
404345,414016
521704,414016
868306,414016
100160,414745
354105,414745
489303,414745
754032,414745
894465,414745
754032,415239
66915,417607
754032,417607
66915,418662
114342,418662
531986,418662
754032,418662
840402,418662
5882,418740
5953,418740
58372,418740
100160,418740
182598,418740
531986,418740
562304,418740
577627,418740
596126,418740
672011,418740
749734,418740
763301,418740
818593,418740
840402,418740
843607,418740
894465,418740
926548,418740
208582,418955
41874,419102
64303,419102
100160,419102
314600,419102
336783,419102
582313,419102
631774,419102
754032,419102
799053,419102
672011,420133
771438,420133
246611,420504
771438,420504
625736,420539
754032,420539
763301,420539
763611,420539
772191,420539
988638,420539
5953,422405
58372,422405
66915,422405
139026,422405
293896,422405
754032,422405
767068,422405
866841,422405
894465,422405
354105,422947
562304,422947
771438,422947
100160,423267
346336,423267
754032,423267
894465,423267
562304,423305
840402,423305
354105,423829
59537,424244
100160,424244
112462,424244
139026,424244
354105,424244
489303,424244
577627,424244
754032,424244
771438,424244
772567,424244
295756,426564
41874,428329
166785,428329
336783,428329
505532,428329
754032,428329
799053,428329
100160,428717
489303,428717
894465,428717
669303,428725
235923,444140
61938,446509
139026,446509
170369,446509
192382,446509
246611,446509
299471,446509
562304,446509
623985,446509
674873,446509
771438,446509
809999,446509
204386,450991
945196,450991
66915,451296
199995,451296
204386,451296
336783,451296
379125,451296
505532,451296
595101,451296
685647,451296
811622,451296
100160,451398
531986,451398
192382,453041
64303,457692
180263,457692
754032,457692
45313,459616
149515,459616
38490,460390
505532,460390
139026,461391
246611,461391
194703,461698
289177,462110
66915,463435
631774,463435
754032,463435
76057,463527
354105,463527
685647,463527
753685,463527
66915,464348
379125,464348
51909,466759
85915,466759
610706,466759
754032,466759
796734,466759
43714,467203
754032,467203
796734,467203
894465,467203
41874,467382
64303,467382
66915,467382
582313,467382
625736,467382
631774,467382
754032,467382
936425,467382
43714,467444
100160,467444
484145,467444
754032,467444
799053,467444
187478,467853
240865,467853
354105,467853
842351,467853
