,Id,Label
1202,953102,Pop/Rock
1203,669057,Country
1204,480549,Pop/Rock
1205,953552,Pop/Rock
1206,674417,Comedy/Spoken
1207,954189,Pop/Rock
1208,566988,Pop/Rock
1209,954322,Pop/Rock
1210,3180014,R&B;
1211,674263,Pop/Rock
1212,955544,Pop/Rock
1213,544965,Pop/Rock
1214,1453090,Comedy/Spoken
1215,633358,R&B;
1216,569119,Stage & Screen
1217,1233067,Pop/Rock
1218,957085,Pop/Rock
1219,677352,Folk
1220,956675,Country
1221,678769,Pop/Rock
1222,676818,Country
1223,674937,Religious
1224,674887,Pop/Rock
1225,573100,Country
1226,574102,Pop/Rock
1227,567153,Pop/Rock
1228,679219,Pop/Rock
1229,958444,Pop/Rock
1230,958533,Jazz
1231,683085,Pop/Rock
1232,959490,Country
1233,584923,Pop/Rock
1234,180516,Pop/Rock
1235,684920,Jazz
1236,688515,R&B;
1237,961133,Jazz
1238,962339,Pop/Rock
1239,961234,Pop/Rock
1240,687561,Pop/Rock
1241,575695,Pop/Rock
1242,528221,Folk
1243,532487,Pop/Rock
1244,645474,Pop/Rock
1245,629609,Country
1246,634377,Pop/Rock
1247,631078,Country
1248,635760,Jazz
1249,531986,Pop/Rock
1250,638603,Folk
1251,197364,Pop/Rock
1252,644880,Pop/Rock
1253,644216,Comedy/Spoken
1254,861757,Pop/Rock
1255,637150,Country
1256,582930,Pop/Rock
1257,214593,Pop/Rock
1258,809396,Country
1259,213561,Electronic
1260,220946,Country
1261,181329,Pop/Rock
1262,185440,New Age
1263,222436,Pop/Rock
1264,211146,Pop/Rock
1265,188432,Jazz
1266,183139,Pop/Rock
1267,230111,Folk
1268,814036,Folk
1269,816267,Classical
1270,1528100,Pop/Rock
1271,232598,Pop/Rock
1272,195634,R&B;
1273,946560,Religious
1274,237668,Pop/Rock
1275,140689,Pop/Rock
1276,225948,Pop/Rock
1277,786613,Pop/Rock
1278,223523,Pop/Rock
1279,222351,Pop/Rock
1280,226556,Pop/Rock
1281,879144,Electronic
1282,186440,Pop/Rock
1283,813392,Vocal
1284,227088,Country
1285,230845,Pop/Rock
1286,812711,Pop/Rock
1287,228371,Pop/Rock
1288,812802,Electronic
1289,228323,Pop/Rock
1290,816517,R&B;
1291,813731,Pop/Rock
1292,234844,Pop/Rock
1293,233035,Vocal
1294,814220,Religious
1295,234647,R&B;
1296,815837,R&B;
1297,3469567,Pop/Rock
1298,197582,R&B;
1299,231342,Pop/Rock
1300,1968188,Pop/Rock
1301,280897,Pop/Rock
1302,193320,Pop/Rock
1303,2060288,Pop/Rock
1304,813946,Pop/Rock
1305,194008,Pop/Rock
1306,814530,Religious
1307,815537,Pop/Rock
1308,234488,Country
1309,194018,Pop/Rock
1310,195237,Pop/Rock
1311,815236,Blues
1312,196544,Vocal
1313,238297,Pop/Rock
1314,1002017,Pop/Rock
1315,996127,Pop/Rock
1316,816701,R&B;
1317,238245,Comedy/Spoken
1318,242861,Reggae
1319,241635,Pop/Rock
1320,212614,Latin
1321,256557,Pop/Rock
1322,239921,Pop/Rock
1323,817369,Pop/Rock
1324,206407,Pop/Rock
1325,819344,Reggae
1326,247065,Pop/Rock
1327,201593,Pop/Rock
1328,2899881,Electronic
1329,818576,New Age
1330,246032,Pop/Rock
1331,249528,Pop/Rock
1332,818627,Pop/Rock
1333,249973,Pop/Rock
1334,207290,Pop/Rock
1335,208404,Jazz
1336,251361,Pop/Rock
1337,251604,Pop/Rock
1338,254827,Country
1339,252315,Reggae
1340,255210,Jazz
1341,594665,R&B;
1342,256482,Vocal
1343,211570,Vocal
1344,217344,Pop/Rock
1345,825883,Country
1346,823012,Country
1347,258567,Pop/Rock
1348,214580,Pop/Rock
1349,260007,Vocal
1350,260038,Vocal
1351,219483,Pop/Rock
1352,263937,Pop/Rock
1353,263852,Pop/Rock
1354,265456,Pop/Rock
1355,165011,R&B;
1356,793225,Electronic
1357,167517,Pop/Rock
1358,603226,Pop/Rock
1359,977209,Pop/Rock
1360,148004,Pop/Rock
1361,789754,Electronic
1362,156043,Pop/Rock
1363,2528416,Electronic
1364,175459,Pop/Rock
1365,175579,Pop/Rock
1366,797670,Pop/Rock
1367,162487,Country
1368,162677,Jazz
1369,664618,Latin
1370,949820,Electronic
1371,167220,Latin
1372,948557,Pop/Rock
1373,138335,R&B;
1374,169202,Folk
1375,794419,Blues
1376,172205,Pop/Rock
1377,141681,Pop/Rock
1378,175286,Country
1379,172350,Jazz
1380,177957,Reggae
1381,796166,Jazz
1382,2993710,R&B;
1383,184814,Country
1384,184091,Pop/Rock
1385,179205,Pop/Rock
1386,187907,Latin
1387,196248,Country
1388,153103,Pop/Rock
1389,149946,Jazz
1390,184406,Jazz
1391,724720,Pop/Rock
1392,987777,R&B;
1393,738674,Country
1394,448207,Pop/Rock
1395,661524,R&B;
1396,988655,Pop/Rock
1397,741380,Religious
1398,182360,R&B;
1399,186390,Pop/Rock
1400,1276114,Reggae
1401,158018,Pop/Rock
1402,189644,Vocal
1403,801573,R&B;
1404,196200,Vocal
1405,800492,Stage & Screen
1406,186481,Pop/Rock
1407,190632,Country
1408,163577,Country
1409,198532,Pop/Rock
1410,199194,Folk
1411,804516,Pop/Rock
1412,805345,Pop/Rock
1413,169189,Pop/Rock
1414,168110,Pop/Rock
1415,760214,Pop/Rock
1416,204708,Pop/Rock
1417,205180,Pop/Rock
1418,273105,Jazz
1419,205838,Pop/Rock
1420,209019,Pop/Rock
1421,206167,Pop/Rock
1422,164504,Pop/Rock
1423,803544,Pop/Rock
1424,803469,Pop/Rock
1425,201668,Pop/Rock
1426,804338,Pop/Rock
1427,804431,Pop/Rock
1428,167762,Pop/Rock
1429,167361,R&B;
1430,3426731,Pop/Rock
1431,807028,Pop/Rock
1432,171637,Pop/Rock
1433,207360,Electronic
1434,992857,Pop/Rock
1435,153915,Pop/Rock
1436,128440,Pop/Rock
1437,159214,Pop/Rock
1438,133420,Pop/Rock
1439,159340,R&B;
1440,791483,Country
1441,792348,R&B;
1442,166291,Pop/Rock
1443,165652,Pop/Rock
1444,144847,Pop/Rock
1445,150062,Blues
1446,151469,R&B;
1447,151240,Jazz
1448,789721,Country
1449,135273,R&B;
1450,162930,Vocal
1451,792018,Pop/Rock
1452,1599476,Country
1453,171854,Reggae
1454,145128,Pop/Rock
1455,3064351,Pop/Rock
1456,2639628,Pop/Rock
1457,798543,Latin
1458,166025,Jazz
1459,165736,Pop/Rock
1460,140176,Vocal
1461,793988,Pop/Rock
1462,168958,R&B;
1463,795271,Jazz
1464,169124,Jazz
1465,140816,R&B;
1466,169948,Jazz
1467,141838,Pop/Rock
1468,142208,Comedy/Spoken
1469,172612,Latin
1470,794846,Country
1471,171726,Latin
1472,795387,Blues
1473,146544,Pop/Rock
1474,175025,Pop/Rock
1475,796741,Country
1476,147306,Country
1477,53441,Easy Listening
1478,3523590,Electronic
1479,147638,Electronic
1480,178536,Pop/Rock
1481,179191,Pop/Rock
1482,459860,Pop/Rock
1483,174198,Pop/Rock
1484,46727,R&B;
1485,620603,Pop/Rock
1486,175775,Reggae
1487,174752,Pop/Rock
1488,148355,Pop/Rock
1489,179714,Classical
1490,154822,Pop/Rock
1491,824895,Pop/Rock
1492,793664,R&B;
1493,125940,Latin
1494,387097,R&B;
1495,795054,Latin
1496,797431,Pop/Rock
1497,134051,Pop/Rock
1498,2831504,Pop/Rock
1499,163229,Pop/Rock
1500,163059,Pop/Rock
1501,164175,Pop/Rock
1502,793456,Pop/Rock
1503,171889,Reggae
1504,1944458,Religious
1505,171220,Jazz
1506,797056,International
1507,176256,Pop/Rock
1508,797205,Latin
1509,184502,Vocal
1510,3506278,R&B;
1511,2795896,R&B;
1512,1596642,Pop/Rock
1513,172167,Pop/Rock
1514,175087,Stage & Screen
1515,176936,Blues
1516,3659356,Pop/Rock
1517,178143,Pop/Rock
1518,796734,Pop/Rock
1519,329978,Pop/Rock
1520,796736,Pop/Rock
1521,179379,Jazz
1522,58549,Pop/Rock
1523,166033,Latin
1524,180228,Pop/Rock
1525,184199,Country
1526,798992,Pop/Rock
1527,794306,Pop/Rock
1528,798658,Pop/Rock
1529,800926,Pop/Rock
1530,159699,Country
1531,193342,Pop/Rock
1532,160690,R&B;
1533,98081,Vocal
1534,798662,Stage & Screen
1535,737886,Latin
1536,741177,Pop/Rock
1537,988471,New Age
1538,184811,Pop/Rock
1539,2373828,R&B;
1540,800475,R&B;
1541,154548,Pop/Rock
1542,186805,Pop/Rock
1543,632233,Country
1544,187478,Pop/Rock
1545,113721,Jazz
1546,800100,Jazz
1547,156749,Country
1548,188261,Pop/Rock
1549,2377304,Country
1550,188809,Stage & Screen
1551,202187,Reggae
1552,200777,Vocal
1553,601079,Pop/Rock
1554,206967,Jazz
1555,170690,Jazz
1556,170770,R&B;
1557,922704,Pop/Rock
1558,167386,R&B;
1559,394325,Jazz
1560,198922,Pop/Rock
1561,271029,R&B;
1562,806542,Blues
1563,170381,Pop/Rock
1564,206241,Pop/Rock
1565,168256,Pop/Rock
1566,787428,Pop/Rock
1567,147785,Pop/Rock
1568,788937,R&B;
1569,152023,Pop/Rock
1570,155091,Pop/Rock
1571,127360,Pop/Rock
1572,154533,Folk
1573,163386,Pop/Rock
1574,125822,Pop/Rock
1575,789055,Pop/Rock
1576,152384,Pop/Rock
1577,789064,Pop/Rock
1578,128249,Vocal
1579,127898,Pop/Rock
1580,130764,Pop/Rock
1581,58372,Pop/Rock
1582,790078,Pop/Rock
1583,162233,Pop/Rock
1584,164053,R&B;
1585,162269,Country
1586,134729,Pop/Rock
1587,793848,Electronic
1588,793845,Pop/Rock
1589,170879,Pop/Rock
1590,795053,R&B;
1591,870646,Pop/Rock
1592,143951,Country
1593,146490,Pop/Rock
1594,177117,Pop/Rock
1595,167320,Pop/Rock
1596,792925,Pop/Rock
1597,2640328,Electronic
1598,793425,Pop/Rock
1599,137904,Pop/Rock
1600,166505,Pop/Rock
1601,138833,International
1602,795341,Pop/Rock
1603,794257,Pop/Rock
1604,169536,Country
1605,170214,Easy Listening
1606,2016362,Electronic
1607,144629,Pop/Rock
1608,3145706,Pop/Rock
1609,178122,Pop/Rock
1610,185018,Pop/Rock
1611,183311,Pop/Rock
1612,798587,Pop/Rock
1613,170758,Pop/Rock
1614,169795,Pop/Rock
1615,173647,Pop/Rock
1616,143749,Pop/Rock
1617,175049,Pop/Rock
1618,175538,R&B;
1619,796045,Pop/Rock
1620,145443,Latin
1621,640208,Pop/Rock
1622,796281,Pop/Rock
1623,3145761,Pop/Rock
1624,179335,Latin
1625,227527,Country
1626,181719,Pop/Rock
1627,990366,Pop/Rock
1628,182900,Pop/Rock
1629,798751,Pop/Rock
1630,3370668,Pop/Rock
1631,513813,Comedy/Spoken
1632,187162,Pop/Rock
1633,155801,Pop/Rock
1634,188206,R&B;
1635,187172,Pop/Rock
1636,184637,Latin
1637,2124046,Pop/Rock
1638,2942900,Country
1639,801762,Country
1640,717419,Electronic
1641,533503,Pop/Rock
1642,793913,Pop/Rock
1643,990368,Pop/Rock
1644,195305,Pop/Rock
1645,201297,Pop/Rock
1646,762496,Pop/Rock
1647,179764,R&B;
1648,184043,Pop/Rock
1649,987621,Pop/Rock
1650,993302,Pop/Rock
1651,2527840,Pop/Rock
1652,739041,Pop/Rock
1653,741236,Electronic
1654,614933,Pop/Rock
1655,741525,Jazz
1656,188697,Reggae
1657,156122,Pop/Rock
1658,186594,Pop/Rock
1659,799466,Pop/Rock
1660,3278115,Pop/Rock
1661,162265,Latin
1662,173007,Jazz
1663,167287,Pop/Rock
1664,161637,Jazz
1665,2592086,R&B;
1666,792507,Vocal
1667,138699,Pop/Rock
1668,165354,Pop/Rock
1669,165855,Pop/Rock
1670,139741,Pop/Rock
1671,793821,Electronic
1672,139933,R&B;
1673,1061504,Country
1674,169526,Reggae
1675,794449,Pop/Rock
1676,172582,Pop/Rock
1677,559501,Jazz
1678,179105,Folk
1679,148305,Religious
1680,170815,Folk
1681,796710,R&B;
1682,180449,R&B;
1683,798326,Jazz
1684,186734,Blues
1685,798477,Reggae
1686,130028,Pop/Rock
1687,188342,Country
1688,190531,R&B;
1689,193216,Pop/Rock
1690,802464,Pop/Rock
1691,185383,Pop/Rock
1692,153630,Pop/Rock
1693,987643,Pop/Rock
1694,740569,Pop/Rock
1695,1006451,Pop/Rock
1696,571258,Pop/Rock
1697,988307,Pop/Rock
1698,741127,Pop/Rock
1699,661525,Pop/Rock
1700,988448,Pop/Rock
1701,988529,Pop/Rock
1702,988627,Pop/Rock
1703,798606,Pop/Rock
1704,799081,R&B;
1705,185617,Pop/Rock
1706,2129441,Pop/Rock
1707,187422,Pop/Rock
1708,187581,R&B;
1709,1772438,Pop/Rock
1710,163420,Pop/Rock
1711,184187,Jazz
1712,191983,Pop/Rock
1713,189678,Pop/Rock
1714,3413511,R&B;
1715,194246,Pop/Rock
1716,164750,Pop/Rock
1717,165068,Reggae
1718,798248,Country
1719,659299,Country
1720,737969,Jazz
1721,738182,Jazz
1722,660401,Pop/Rock
1723,662149,Jazz
1724,50034,Pop/Rock
1725,183858,Pop/Rock
1726,185615,Country
1727,158888,Electronic
1728,191680,Jazz
1729,158540,Pop/Rock
1730,158765,Pop/Rock
1731,3099573,Religious
1732,153933,Pop/Rock
1733,194039,Pop/Rock
1734,162820,R&B;
1735,160198,Jazz
1736,194036,Pop/Rock
1737,802745,Jazz
1738,197475,Pop/Rock
1739,200882,Pop/Rock
1740,200968,Pop/Rock
1741,803720,Pop/Rock
1742,803757,Country
1743,201958,Pop/Rock
1744,202545,Pop/Rock
1745,199995,Pop/Rock
1746,165162,Pop/Rock
1747,642664,Jazz
1748,650525,Country
1749,201760,Jazz
1750,639005,Comedy/Spoken
1751,533117,R&B;
1752,536122,Jazz
1753,3172484,Pop/Rock
1754,209142,Pop/Rock
1755,944310,Country
1756,649950,Pop/Rock
1757,545074,Pop/Rock
1758,646353,Jazz
1759,944084,Country
1760,647834,Pop/Rock
1761,945269,New Age
1762,944643,Stage & Screen
1763,543055,Pop/Rock
1764,647670,Jazz
1765,649435,R&B;
1766,541125,Pop/Rock
1767,542549,Jazz
1768,945196,Pop/Rock
1769,694325,Easy Listening
1770,946563,Pop/Rock
1771,656021,Pop/Rock
1772,948080,Pop/Rock
1773,661974,Jazz
1774,2518402,Electronic
1775,551815,Jazz
1776,658346,R&B;
1777,652255,International
1778,548020,Latin
1779,551465,Folk
1780,947563,Pop/Rock
1781,948061,Pop/Rock
1782,662797,R&B;
1783,660507,Pop/Rock
1784,555695,Latin
1785,949980,Pop/Rock
1786,40225,R&B;
1787,664378,Country
1788,657041,Pop/Rock
1789,675976,Pop/Rock
1790,662545,R&B;
1791,664849,R&B;
1792,664817,Pop/Rock
1793,664883,R&B;
1794,913130,R&B;
1795,3462822,Pop/Rock
1796,950441,Pop/Rock
1797,670273,Pop/Rock
1798,721409,Pop/Rock
1799,670734,Pop/Rock
1800,952786,Pop/Rock
1801,672498,Electronic
1802,949579,Pop/Rock
1803,948625,Pop/Rock
1804,949619,Pop/Rock
1805,665908,Pop/Rock
1806,667794,Folk
1807,950956,Pop/Rock
1808,664770,Pop/Rock
1809,70586,Pop/Rock
1810,803026,Pop/Rock
1811,161920,R&B;
1812,194743,Pop/Rock
1813,803162,Jazz
1814,798792,R&B;
1815,153590,Pop/Rock
1816,180503,Pop/Rock
1817,181321,Pop/Rock
1818,987491,Pop/Rock
1819,659517,Pop/Rock
1820,660053,Pop/Rock
1821,738855,Jazz
1822,740833,Pop/Rock
1823,988440,Pop/Rock
1824,739975,Pop/Rock
1825,153129,R&B;
1826,184208,International
1827,760238,Pop/Rock
1828,799100,Pop/Rock
1829,184451,Religious
1830,154544,Pop/Rock
1831,185543,Pop/Rock
1832,799771,Pop/Rock
1833,800426,Folk
1834,157063,R&B;
1835,193025,R&B;
1836,160848,Reggae
1837,196976,Country
1838,804635,Pop/Rock
1839,2290007,Pop/Rock
1840,818702,Pop/Rock
1841,942335,Electronic
1842,944206,Jazz
1843,249444,Latin
1844,651848,Latin
1845,545726,Pop/Rock
1846,654490,Blues
1847,543169,Latin
1848,651796,Latin
1849,945245,Pop/Rock
1850,652178,Pop/Rock
1851,543867,Country
1852,651156,R&B;
1853,655547,Pop/Rock
1854,546214,Pop/Rock
1855,1589,Classical
1856,784010,Pop/Rock
1857,279395,Reggae
1858,565634,Latin
1859,672918,Latin
1860,639053,Pop/Rock
1861,948333,Pop/Rock
1862,663455,Reggae
1863,199089,Pop/Rock
1864,556199,Pop/Rock
1865,558596,Jazz
1866,950777,Country
1867,666763,Jazz
1868,558339,Jazz
1869,951384,Jazz
1870,662800,Country
1871,947816,Country
1872,947752,Country
1873,117844,Country
1874,549797,Country
1875,720741,Pop/Rock
1876,948171,Pop/Rock
1877,961427,Stage & Screen
1878,949780,Pop/Rock
1879,553483,Pop/Rock
1880,557905,Pop/Rock
1881,186927,Avant-Garde
1882,665957,R&B;
1883,669473,R&B;
1884,562663,Pop/Rock
1885,670641,Jazz
1886,2854537,Pop/Rock
1887,952794,Vocal
1888,554963,Pop/Rock
1889,949259,Vocal
1890,950571,Jazz
1891,560208,Pop/Rock
1892,951589,Pop/Rock
1893,561105,Pop/Rock
1894,90174,Pop/Rock
1895,562030,Country
1896,672011,Pop/Rock
1897,98361,Pop/Rock
1898,562105,Pop/Rock
1899,671156,Folk
1900,671953,Pop/Rock
1901,936009,R&B;
1902,668922,Pop/Rock
1903,673360,Vocal
1904,568368,Vocal
1905,674150,Vocal
1906,572737,Pop/Rock
1907,955936,Pop/Rock
1908,678009,Easy Listening
1909,571472,Reggae
1910,955773,Easy Listening
1911,674332,Easy Listening
1912,674310,Jazz
1913,957296,Jazz
1914,678408,Jazz
1915,657062,Electronic
1916,1013109,Pop/Rock
1917,675728,Religious
1918,3045620,R&B;
1919,676313,R&B;
1920,681171,Country
1921,956973,Pop/Rock
1922,816844,Pop/Rock
1923,958117,Jazz
1924,680476,Pop/Rock
1925,334216,Pop/Rock
1926,220403,Latin
1927,255576,Pop/Rock
1928,3379291,Pop/Rock
1929,822910,Pop/Rock
1930,261106,Pop/Rock
1931,262794,Pop/Rock
1932,264430,Pop/Rock
1933,823762,R&B;
1934,218885,Reggae
1935,824879,Jazz
1936,267354,Jazz
1937,2133637,Pop/Rock
1938,221426,Pop/Rock
1939,557191,Pop/Rock
1940,267814,R&B;
1941,222153,Pop/Rock
1942,222601,Country
1943,268871,Pop/Rock
1944,223197,Pop/Rock
1945,825387,Pop/Rock
1946,225754,Blues
1947,278644,Stage & Screen
1948,276381,R&B;
1949,228180,R&B;
1950,228099,Pop/Rock
1951,276917,Jazz
1952,828507,Jazz
1953,280445,R&B;
1954,233147,Pop/Rock
1955,278575,Country
1956,3144637,Pop/Rock
1957,651972,R&B;
1958,234374,Jazz
1959,830028,R&B;
1960,829122,Pop/Rock
1961,829033,Pop/Rock
1962,830319,Jazz
1963,233300,Reggae
1964,166658,Pop/Rock
1965,805661,Pop/Rock
1966,913210,Pop/Rock
1967,74134,Folk
1968,90188,Pop/Rock
1969,87597,Pop/Rock
1970,768231,Pop/Rock
1971,764890,Country
1972,769486,Pop/Rock
1973,768737,Pop/Rock
1974,1050323,Pop/Rock
1975,1273359,R&B;
1976,769638,Vocal
1977,90389,Jazz
1978,926548,Pop/Rock
1979,94224,R&B;
1980,82037,Jazz
1981,72861,Electronic
1982,71636,Vocal
1983,87741,Pop/Rock
1984,770629,Jazz
1985,2040645,Pop/Rock
1986,771838,R&B;
1987,94792,Pop/Rock
1988,96977,Pop/Rock
1989,772721,R&B;
1990,772745,Pop/Rock
1991,99730,Latin
1992,84446,R&B;
1993,103484,Pop/Rock
1994,775254,Pop/Rock
1995,77578,Pop/Rock
1996,485204,Pop/Rock
1997,78532,Reggae
1998,79959,Pop/Rock
1999,93566,Pop/Rock
2000,96576,Pop/Rock
2001,768321,Pop/Rock
2002,86826,Pop/Rock
2003,82742,Country
2004,772526,R&B;
2005,85038,Pop/Rock
2006,772567,Pop/Rock
2007,98465,Pop/Rock
2008,101946,R&B;
2009,109669,International
2010,107950,Pop/Rock
2011,108265,Religious
2012,776576,Religious
2013,776659,Reggae
2014,775850,Latin
2015,110564,Latin
2016,101415,Pop/Rock
2017,551115,R&B;
2018,115733,Blues
2019,778568,Country
2020,119651,Pop/Rock
2021,119111,Jazz
2022,777466,Pop/Rock
2023,807294,Electronic
2024,2437431,Pop/Rock
2025,104217,Religious
2026,113480,Jazz
2027,121590,Vocal
2028,122381,Pop/Rock
2029,125506,R&B;
2030,781680,International
2031,126862,Latin
2032,116465,Reggae
2033,782163,R&B;
2034,130922,New Age
2035,109784,Pop/Rock
2036,3639618,Pop/Rock
2037,1009342,Country
2038,133957,Pop/Rock
2039,128099,R&B;
2040,85776,Pop/Rock
2041,2435745,Electronic
2042,391586,Pop/Rock
2043,135378,Blues
2044,131178,Country
2045,107877,R&B;
2046,668448,Religious
2047,131841,Blues
2048,150530,Stage & Screen
2049,147082,R&B;
2050,785357,Pop/Rock
2051,786080,Jazz
2052,785500,Jazz
2053,786126,Stage & Screen
2054,3451786,Pop/Rock
2055,112185,Pop/Rock
2056,627787,Country
2057,210830,R&B;
2058,211578,Pop/Rock
2059,2575506,Pop/Rock
2060,3416601,R&B;
2061,176358,R&B;
2062,213165,Pop/Rock
2063,809334,Jazz
2064,809357,Jazz
2065,2701931,Country
2066,216846,Pop/Rock
2067,178345,Pop/Rock
2068,809900,Vocal
2069,219287,Vocal
2070,208303,Pop/Rock
2071,868086,R&B;
2072,208774,R&B;
2073,210512,Country
2074,213212,Pop/Rock
2075,177060,Pop/Rock
2076,215058,Pop/Rock
2077,318882,Country
2078,179636,Pop/Rock
2079,643543,Pop/Rock
2080,182884,Pop/Rock
2081,562615,Pop/Rock
2082,221059,Pop/Rock
2083,178906,Pop/Rock
2084,808944,Pop/Rock
2085,809058,Pop/Rock
2086,546738,R&B;
2087,189701,Country
2088,812040,R&B;
2089,231645,Folk
2090,228299,Jazz
2091,232701,Country
2092,240865,Pop/Rock
2093,240665,Pop/Rock
2094,225690,Comedy/Spoken
2095,190888,Jazz
2096,228266,Pop/Rock
2097,840102,Pop/Rock
2098,841160,Pop/Rock
2099,263995,Folk
2100,317108,R&B;
2101,322642,Comedy/Spoken
2102,319021,Pop/Rock
2103,322365,Pop/Rock
2104,316269,Pop/Rock
2105,266129,R&B;
2106,317865,Pop/Rock
2107,317571,Pop/Rock
2108,841870,Pop/Rock
2109,812476,Pop/Rock
2110,319846,Pop/Rock
2111,1545319,R&B;
2112,2596970,Stage & Screen
2113,3632715,Pop/Rock
2114,324819,Vocal
2115,324854,R&B;
2116,322765,R&B;
2117,1449541,Country
2118,329468,R&B;
2119,323194,Pop/Rock
2120,327130,Country
2121,328288,Pop/Rock
2122,330634,Stage & Screen
2123,845468,Country
2124,332141,Pop/Rock
2125,334644,Country
2126,337404,Latin
2127,847703,Pop/Rock
2128,338887,Vocal
2129,1591840,R&B;
2130,331666,New Age
2131,847374,Pop/Rock
2132,283015,R&B;
2133,339905,Pop/Rock
2134,337271,Country
2135,286530,Country
2136,287407,Pop/Rock
2137,2595668,Pop/Rock
2138,3256615,Country
2139,2577357,Pop/Rock
2140,344609,Pop/Rock
2141,346806,Pop/Rock
2142,850692,Pop/Rock
2143,850693,Pop/Rock
2144,2921660,Pop/Rock
2145,347151,Pop/Rock
2146,2739175,R&B;
2147,1032454,Pop/Rock
2148,845662,R&B;
2149,280692,Pop/Rock
2150,3455945,Country
2151,334829,Country
2152,333539,New Age
2153,848034,Pop/Rock
2154,344332,Country
2155,849246,Pop/Rock
2156,286483,Jazz
2157,31022,Pop/Rock
2158,903609,Country
2159,354105,Pop/Rock
2160,347639,Pop/Rock
2161,100854,Blues
2162,350840,Pop/Rock
2163,351842,R&B;
2164,295276,Reggae
2165,352524,Blues
2166,852688,Pop/Rock
2167,360956,Jazz
2168,64199,Country
2169,76658,Jazz
2170,89021,Pop/Rock
2171,74340,Jazz
2172,76881,Blues
2173,769616,Blues
2174,781172,Jazz
2175,129761,Pop/Rock
2176,133057,Country
2177,133528,Pop/Rock
2178,112017,Vocal
2179,139475,Latin
2180,118493,Latin
2181,785283,International
2182,133969,Pop/Rock
2183,69153,Folk
2184,524522,Pop/Rock
2185,784811,Pop/Rock
2186,135152,R&B;
2187,137084,R&B;
2188,118243,Blues
2189,172041,Pop/Rock
2190,784732,Pop/Rock
2191,149515,Pop/Rock
2192,209773,Jazz
2193,538840,Latin
2194,117990,Latin
2195,903009,Latin
2196,787960,Country
2197,152002,Country
2198,139804,Jazz
2199,115079,Blues
2200,138837,Blues
2201,119629,Jazz
2202,141256,Country
2203,807869,Country
2204,804559,Jazz
2205,805785,Pop/Rock
2206,805208,R&B;
2207,171994,Pop/Rock
2208,210323,R&B;
2209,808214,Pop/Rock
2210,213590,Vocal
2211,101895,R&B;
2212,808626,Children's
2213,173487,Pop/Rock
2214,221660,Jazz
2215,185810,Pop/Rock
2216,214546,Jazz
2217,757335,Classical
2218,218994,Country
2219,327765,Stage & Screen
2220,810912,Pop/Rock
2221,183777,Pop/Rock
2222,224638,Pop/Rock
2223,216294,Jazz
2224,175553,Jazz
2225,216586,Country
2226,217963,Pop/Rock
2227,811622,Pop/Rock
2228,223054,Folk
2229,224294,Pop/Rock
2230,223627,Pop/Rock
2231,227487,Folk
2232,221603,Country
2233,812046,Pop/Rock
2234,190021,Reggae
2235,192260,Jazz
2236,815039,Blues
2237,814387,R&B;
2238,232564,Pop/Rock
2239,424292,Jazz
2240,196969,Folk
2241,238495,Blues
2242,239827,Pop/Rock
2243,223701,Jazz
2244,224186,Pop/Rock
2245,811897,Country
2246,2996996,R&B;
2247,230963,Religious
2248,188467,Pop/Rock
2249,814751,Pop/Rock
2250,677991,Jazz
2251,814852,Pop/Rock
2252,190012,New Age
2253,192840,Pop/Rock
2254,813463,Pop/Rock
2255,816896,Vocal
2256,198162,R&B;
2257,240009,Blues
2258,242511,Blues
2259,200322,Jazz
2260,817000,R&B;
2261,242473,Blues
2262,816890,Country
2263,243238,International
2264,253734,R&B;
2265,213510,Jazz
2266,255733,Pop/Rock
2267,212612,Vocal
2268,238968,Pop/Rock
2269,198783,Country
2270,239638,Blues
2271,239961,Pop/Rock
2272,240267,Country
2273,246885,Vocal
2274,246628,R&B;
2275,819894,Blues
2276,248452,Latin
2277,251375,Country
2278,203639,Pop/Rock
2279,245534,Country
2280,204714,Blues
2281,245992,Jazz
2282,210425,Pop/Rock
2283,252184,Pop/Rock
2284,820596,Pop/Rock
2285,819983,Blues
2286,251851,R&B;
2287,253657,Pop/Rock
2288,177588,New Age
2289,253861,Pop/Rock
2290,258741,R&B;
2291,821675,Pop/Rock
2292,257160,Pop/Rock
2293,73969,Pop/Rock
2294,212200,Vocal
2295,3397785,Country
2296,254535,Vocal
2297,258882,R&B;
2298,261332,Jazz
2299,548397,Pop/Rock
2300,218709,Jazz
2301,329542,Pop/Rock
2302,2571020,Religious
2303,266255,Pop/Rock
2304,270491,Pop/Rock
2305,3043787,R&B;
2306,268700,Pop/Rock
2307,3376900,Pop/Rock
2308,632986,Pop/Rock
2309,3319054,R&B;
2310,729857,R&B;
2311,265440,Pop/Rock
2312,867978,Pop/Rock
2313,271113,Vocal
2314,266534,Pop/Rock
2315,224925,Pop/Rock
2316,826660,Reggae
2317,2003453,Country
2318,275335,Vocal
2319,277059,Pop/Rock
2320,233136,Pop/Rock
2321,279315,Pop/Rock
2322,277764,Country
2323,1456229,Country
2324,624282,Pop/Rock
2325,286572,Pop/Rock
2326,291043,Pop/Rock
2327,290812,Pop/Rock
2328,240252,Latin
2329,245250,Latin
2330,246611,Pop/Rock
2331,248798,Pop/Rock
2332,294923,Folk
2333,249420,Folk
